label,code
SE,"Sequential Conv2D 32 kernel_size 3 3 strides 1 1 padding Same kernel_initializer glorot_uniform activation relu input_shape 128 128 3 ))) MaxPooling2D pool_size 2 2 padding Same Dropout 0 25 Conv2D 64 kernel_size 3 3 strides 1 1 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Conv2D 128 kernel_size 3 3 strides 2 2 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Flatten Dense 256 activation "" relu Dense 3 activation "" softmax compile loss categorical_crossentropy optimizer adam metrics =["" accuracy ""]) history fit train_im validation_data val_im epochs 25 steps_per_epoch 100 callbacks =[ callbacks ]) "
SE,Sequential Conv2D 256 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform input_shape 28 28 3 activation relu MaxPooling2D pool_size 2 2 padding same BatchNormalization Conv2D 128 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 padding same Dropout 0 2 Conv2D 64 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform activation relu Conv2D 32 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform activation relu Flatten Dense 24 activation relu Dropout 0 2 Dense 12 activation relu Dropout 0 2 Dense len Label activation softmax compile optimizer adam loss keras losses SparseCategoricalCrossentropy metrics accuracy history fit X_tr y_smote epochs 50 batch_size 32 validation_split 0 2 shuffle True 
SE,Sequential Conv2D 256 kernel_size 3 3 strides 3 3 padding same kernel_initializer glorot_uniform input_shape 28 28 3 activation relu MaxPooling2D pool_size 2 2 padding same BatchNormalization Conv2D 128 kernel_size 3 3 strides 3 3 padding same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 padding same Dropout 0 2 Conv2D 64 kernel_size 3 3 strides 3 3 padding same kernel_initializer glorot_uniform activation relu Conv2D 32 kernel_size 3 3 strides 3 3 padding same kernel_initializer glorot_uniform activation relu Flatten Dense 24 activation relu Dropout 0 2 Dense 12 activation relu Dropout 0 2 Dense len Label activation softmax compile optimizer adam loss keras losses SparseCategoricalCrossentropy metrics accuracy history fit X_tr y_smote epochs 50 batch_size 32 validation_split 0 2 shuffle True 
SE,"Sequential Conv2D 32 kernel_size 3 3 strides 2 2 padding Same kernel_initializer glorot_uniform activation relu input_shape 128 128 3 ))) MaxPooling2D pool_size 2 2 padding Same Dropout 0 25 Conv2D 64 kernel_size 3 3 strides 2 2 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Conv2D 128 kernel_size 3 3 strides 2 2 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Flatten Dense 256 activation "" relu Dense 3 activation "" softmax compile loss categorical_crossentropy optimizer adam metrics =["" accuracy ""]) history fit train_im validation_data val_im epochs 25 steps_per_epoch 100 callbacks =[ callbacks ]) "
SE,Sequential Conv2D 16 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform input_shape 28 28 1 ))) LeakyReLU MaxPooling2D pool_size 2 2 padding same Conv2D 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform LeakyReLU MaxPooling2D pool_size 2 2 padding same Dropout 0 5 Flatten Dense 512 Dropout 0 5 LeakyReLU Dense 256 LeakyReLU Dropout 0 5 Dense 3 activation softmax compile optimizer adam loss categorical_crossentropy metrics accuracy history fit train_images validation_data val_images epochs 100 callbacks =[ tf keras callbacks ModelCheckpoint ('./ h5 save_best_only True save_weights_only True )]) 
SE,"keras models Sequential keras layers Conv2D 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 120 120 3 ))) keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 256 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Flatten keras layers Dense 1024 activation relu keras layers Dropout (. 25 keras layers Dense 4 activation softmax compile optimizer adam loss sparse_categorical_crossentropy metrics accuracy result fit train_image train_label epochs epochs batch_size 32 validation_data val_image val_label last_epoch_loss result history [' loss '][- 1 ] last_epoch_acc result history [' accuracy '][- 1 ] print ("" Final Result : loss ={ 0 } : accuracy ={ 1 } : fileName : { 2 }"". format last_epoch_loss last_epoch_acc os path basename __file__ ))) "
SE,"keras models Sequential keras layers Conv2D 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 120 120 3 ))) keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 128 kernel_size 3 3 strides 4 4 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Flatten keras layers Dense 1024 activation relu keras layers Dropout (. 25 keras layers Dense 4 activation softmax compile optimizer adam loss sparse_categorical_crossentropy metrics accuracy result fit train_image train_label epochs epochs batch_size 32 validation_data val_image val_label last_epoch_loss result history [' loss '][- 1 ] last_epoch_acc result history [' accuracy '][- 1 ] print ("" Final Result : loss ={ 0 } : accuracy ={ 1 } : fileName : { 2 }"". format last_epoch_loss last_epoch_acc os path basename __file__ ))) "
SE,Sequential Conv2D 16 kernel_size 3 3 strides 3 3 padding same kernel_initializer glorot_uniform input_shape 28 28 1 ))) LeakyReLU MaxPooling2D pool_size 2 2 padding same Conv2D 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform LeakyReLU MaxPooling2D pool_size 2 2 padding same Dropout 0 5 Flatten Dense 512 Dropout 0 5 LeakyReLU Dense 256 LeakyReLU Dropout 0 5 Dense 3 activation softmax compile optimizer adam loss categorical_crossentropy metrics accuracy history fit train_images validation_data val_images epochs 100 callbacks =[ tf keras callbacks ModelCheckpoint ('./ h5 save_best_only True save_weights_only True )]) 
SE,"Sequential Conv2D 32 kernel_size 3 3 strides 3 3 padding Same kernel_initializer glorot_uniform activation relu input_shape 128 128 3 ))) MaxPooling2D pool_size 2 2 padding Same Dropout 0 25 Conv2D 64 kernel_size 3 3 strides 1 1 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Conv2D 128 kernel_size 3 3 strides 1 1 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Flatten Dense 256 activation "" relu Dense 3 activation "" softmax compile loss categorical_crossentropy optimizer adam metrics =["" accuracy ""]) history fit train_im validation_data val_im epochs 25 steps_per_epoch 100 callbacks =[ callbacks ]) "
SE,Sequential Conv2D 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform input_shape 28 28 3 activation relu MaxPooling2D pool_size 2 2 padding same BatchNormalization Conv2D 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 padding same Dropout 0 2 Conv2D 64 kernel_size 3 3 strides 4 4 padding same kernel_initializer glorot_uniform activation relu Conv2D 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu Flatten Dense 24 activation relu Dropout 0 2 Dense 12 activation relu Dropout 0 2 Dense len Label activation softmax compile optimizer adam loss keras losses SparseCategoricalCrossentropy metrics accuracy history fit X_tr y_smote epochs 50 batch_size 32 validation_split 0 2 shuffle True 
SE,"Sequential Conv2D 64 kernel_size 5 5 strides 2 2 padding same kernel_initializer glorot_uniform activation elu input_shape 28 28 1 ))) BatchNormalization Dropout 0 3 Conv2D 64 kernel_size 5 5 strides 2 2 padding same kernel_initializer glorot_uniform activation elu input_shape 28 28 1 ))) BatchNormalization Dropout 0 3 AvgPool2D pool_size 2 2 padding same Conv2D 64 kernel_size 5 5 strides 2 2 padding same kernel_initializer glorot_uniform activation elu BatchNormalization Dropout 0 3 Conv2D 32 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform activation elu BatchNormalization Dropout 0 3 AvgPool2D pool_size 2 2 padding same BatchNormalization Dropout 0 3 Flatten Dense 300 activation "" elu BatchNormalization Dropout 0 3 Dense 200 activation "" elu BatchNormalization Dropout 0 3 Dense 100 activation "" elu BatchNormalization Dropout 0 3 Dense 10 activation "" softmax compile loss sparse_categorical_crossentropy optimizer rmsprop metrics acc early_stopping EarlyStopping min_delta 0 0002 mode min patience 20 restore_best_weights True print ("" Num GPUs Available : len tf config list_physical_devices (' GPU '))) history fit X_tr y_tr validation_data X_val y_val verbose 1 epochs 50 batch_size 16 callbacks =[ early_stopping ])  "
SE,Sequential Conv2D 32 kernel_size 5 5 strides 2 2 padding same kernel_initializer glorot_uniform input_shape 64 64 1 activation relu MaxPooling2D pool_size 2 2 padding same Flatten Dense 128 activation relu Dense num_classes activation softmax compile optimizer Adam learning_rate 0 01 loss categorical_crossentropy metrics [' accuracy model1 fit x_train y_train batch_size 128 epochs 20   
SE,"Sequential Conv2D 32 kernel_size 3 3 strides 3 3 padding Same kernel_initializer glorot_uniform activation relu input_shape 128 128 3 ))) MaxPooling2D pool_size 2 2 padding Same Dropout 0 25 Conv2D 64 kernel_size 3 3 strides 3 3 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Conv2D 128 kernel_size 3 3 strides 3 3 padding Same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 strides 2 2 padding Same Dropout 0 25 Flatten Dense 256 activation "" relu Dense 3 activation "" softmax compile loss categorical_crossentropy optimizer adam metrics =["" accuracy ""]) history fit train_im validation_data val_im epochs 25 steps_per_epoch 100 callbacks =[ callbacks ]) "
SE,Sequential Conv2D 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform input_shape 28 28 3 activation relu MaxPooling2D pool_size 2 2 padding same BatchNormalization Conv2D 128 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform activation relu MaxPooling2D pool_size 2 2 padding same Dropout 0 2 Conv2D 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu Conv2D 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu Flatten Dense 24 activation relu Dropout 0 2 Dense 12 activation relu Dropout 0 2 Dense len Label activation softmax compile optimizer adam loss keras losses SparseCategoricalCrossentropy metrics accuracy history fit X_tr y_smote epochs 50 batch_size 32 validation_split 0 2 shuffle True 
SE,"keras models Sequential keras layers Conv2D 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 120 120 3 ))) keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 256 kernel_size 3 3 strides 4 4 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Flatten keras layers Dense 1024 activation relu keras layers Dropout (. 25 keras layers Dense 4 activation softmax compile optimizer adam loss sparse_categorical_crossentropy metrics accuracy result fit train_image train_label epochs epochs batch_size 32 validation_data val_image val_label last_epoch_loss result history [' loss '][- 1 ] last_epoch_acc result history [' accuracy '][- 1 ] print ("" Final Result : loss ={ 0 } : accuracy ={ 1 } : fileName : { 2 }"". format last_epoch_loss last_epoch_acc os path basename __file__ ))) "
SE,Sequential Conv2D 16 kernel_size 3 3 strides 4 4 padding same kernel_initializer glorot_uniform input_shape 28 28 1 ))) LeakyReLU MaxPooling2D pool_size 2 2 padding same Conv2D 32 kernel_size 3 3 strides 4 4 padding same kernel_initializer glorot_uniform LeakyReLU MaxPooling2D pool_size 2 2 padding same Dropout 0 5 Flatten Dense 512 Dropout 0 5 LeakyReLU Dense 256 LeakyReLU Dropout 0 5 Dense 3 activation softmax compile optimizer adam loss categorical_crossentropy metrics accuracy history fit train_images validation_data val_images epochs 100 callbacks =[ tf keras callbacks ModelCheckpoint ('./ h5 save_best_only True save_weights_only True )]) 
SE,Sequential Conv2D 16 kernel_size 3 3 strides 3 3 padding same kernel_initializer glorot_uniform input_shape 28 28 1 ))) LeakyReLU MaxPooling2D pool_size 2 2 padding same Conv2D 32 kernel_size 3 3 strides 3 3 padding same kernel_initializer glorot_uniform LeakyReLU MaxPooling2D pool_size 2 2 padding same Dropout 0 5 Flatten Dense 512 Dropout 0 5 LeakyReLU Dense 256 LeakyReLU Dropout 0 5 Dense 3 activation softmax compile optimizer adam loss categorical_crossentropy metrics accuracy history fit train_images validation_data val_images epochs 100 callbacks =[ tf keras callbacks ModelCheckpoint ('./ h5 save_best_only True save_weights_only True )]) 
SE,"keras models Sequential keras layers Conv2D 64 kernel_size 3 3 strides 2 2 padding same kernel_initializer glorot_uniform activation relu input_shape 120 120 3 ))) keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Conv2D 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers MaxPooling2D pool_size 2 2 padding same keras layers Dropout (. 25 keras layers Flatten keras layers Dense 1024 activation relu keras layers Dropout (. 25 keras layers Dense 4 activation softmax compile optimizer adam loss sparse_categorical_crossentropy metrics accuracy result fit train_image train_label epochs epochs batch_size 32 validation_data val_image val_label last_epoch_loss result history [' loss '][- 1 ] last_epoch_acc result history [' accuracy '][- 1 ] print ("" Final Result : loss ={ 0 } : accuracy ={ 1 } : fileName : { 2 }"". format last_epoch_loss last_epoch_acc os path basename __file__ ))) "
